county,template,filename,manifest_count
tulare_east,generic_r5,2024AR_T-Bar Dairy_14851 Rd 168_Tulare.pdf,1
tulare_east,generic_r5,2024AR_Rocky Road Dairy_8715 Ave 368_Tulare.pdf,2
tulare_east,generic_r5,2024AR_Fernjo Dairy #3_14213 Ave 232_Tulare.pdf,0
tulare_east,generic_r5,2024AR_Milky Way Dairy_34800 Rd 80_Tulare.pdf,0
tulare_east,generic_r5,2024AR_Tristar Dairy_12212 Ave 176_Tulare.pdf,0
tulare_east,innovative_ag,2024AR_Oakbend South Dairy_15651 Ave 192_Tulare.PDF,4
tulare_east,innovative_ag,2024AR_Homestead Dairy_10178 Ave 352_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Top O_ The Morn Farms_17324 Rd 136_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Elbow Creek Dairy_34537 Rd 124_Tulare.PDF,5
tulare_east,innovative_ag,2024AR_K A Vanderham Dairy_12565 Ave 152_Tulare.PDF,2
tulare_east,innovative_ag,2024AR_D & V Dairy_15625 Ave 144_Tulare.PDF,7
tulare_east,innovative_ag,2024AR_Highstreet Dairy_15503 Ave 240_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Vander Tuig Dairy_20127 Rd 164_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_East View Dairy_10485 Ave 352_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Vintage Dairy_12608 Rd 144_Tulare.PDF,3
tulare_east,innovative_ag,2024AR_DG Farms_15419 Ave 96_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Jesse and James Jongsma Dairy_9229 Rd 164_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_Gerben Leyendekker Dairy #1_8517 Ave 360_Tulare.PDF,2
tulare_east,innovative_ag,2024AR_Jacobus De Groot Dairy #2_10438 Ave 320_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Rob Van Grouw Dairy_32843 Rd 76_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Will De Groot Dairy_15471 Ave 104_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Outlaw Dairy_12735 Ave 192_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Riverbend Dairy_20799 Rd 132_Tulare.PDF,4
tulare_east,innovative_ag,2024AR_Oakbend Dairy_23561 Rd 168_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_Louie De Groot Dairy_15081 Ave 104_Tulare.PDF,3
tulare_east,innovative_ag,2024AR_John Jongsma Dairy_15434 Ave 192_Tulare.PDF,3
tulare_east,innovative_ag,2024AR_William & John Jongsma Dairy_11598 Rd 152_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_Boertje Farms_37190 Rd 132_Tulare.pdf,0
tulare_east,innovative_ag,2024AR_Skyline Dairy_15992 Ave 192_Tulare.PDF,5
tulare_east,innovative_ag,2024AR_East Ridge Farms_14153 Rd 168_Tulare.PDF,4
tulare_east,innovative_ag,2024AR_Sierra View Dairy+13376 Ave 224_Tulare.PDF,2
tulare_east,innovative_ag,2024AR_Rijlaarsdam Dairy_12031 Ave 352_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_4 Corners Dairy_14976 Ave 168_Tulare.pdf,2
tulare_east,innovative_ag,2024AR_COS Dairy_12764 Ave 224_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_G-P Dairy_8676 Ave 360_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Western Pacific Dairy_14854 Ave 120_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Rancho Sierra Vista Dairy_32866 Rd 108_Tulare.PDF,3
tulare_east,innovative_ag,2024AR_Chris & John Jongsma Dairy_15759 Ave 128_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_Chris De Jong Dairy_14763 Rd168_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Henry A Garcia & Son Dairy_12521 Ave 200_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_South Corner Dairy_8150 Ave 360_Tulare.PDF,4
tulare_east,innovative_ag,2024AR_Sunset Ranch_19493 Rd 140_Tulare.PDF,3
tulare_east,innovative_ag,2024AR_Parreira Gasper Dairy_16087 Ave 188_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Cross Creek Dairy_10167 Ave 352_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Bosch Dairy Farms_1260 S Mariposa Ave_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Little Ranch Dairy_13167 Rd 144_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Jacobus DeGroot Dairy #1_31847 Rd 92_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_Milk Maid Dairy_35826 Rd 100_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_West Wing Dairy_20997 Rd 180_Tulare.PDF,0
tulare_east,innovative_ag,2024AR_Double J Dairy_6656 Ave 328_Tulare.PDF,6
tulare_east,innovative_ag,2024AR_Riverbend East Dairy_20303 Rd 140_Tulare.PDF,1
tulare_east,innovative_ag,2024AR_Red Rose Dairy_8950 Ave 360_Tulare.PDF,0
tulare_east,provost_pritchard,2024AR_Cream Top Dairy_13075 Ave 200_Tulare.PDF,0
tulare_east,provost_pritchard,2024AR_Triple H Dairy #1_13255 Ave 212_Tulare.PDF,2
tulare_east,livingston,2024AR_Double M Jerseys_11595 Ave 164_Tulare.PDF,0
tulare_east,livingston,2024AR_Hoffman Dairy_Riverbend Dairy_21346 Rd 140_Tulare.pdf,0
tulare_east,livingston,2024AR_Five Star Dairy_14552 Ave 152_Tulare.PDF,1
tulare_east,livingston,2024AR_Shirk Dairy_2820 S Shirk Rd_Tulare.PDF,0
tulare_east,livingston,2024AR_Lou-Mar Dairy_14870 Ave 152_Tulare.PDF,1
tulare_east,livingston,2024AR_Elkhorn Dairy_10400 Ave 368_Tulare.PDF,1
tulare_east,livingston,2024AR_Faria Farms Inc. Dairy_13927 Rd 136_Tulare.PDF,0
tulare_east,livingston,2024AR_Joe C Pires Jr Dairy_13806 Ave 152_Tulare.PDF,0
tulare_east,livingston,2024AR_Rainimade Dairy #2_34308 Rd 124_Tulare.PDF,0
tulare_east,livingston,2024AR_Mountain View Dairy_37455 Rd 144_Tulare.PDF,0
tulare_east,livingston,2024AR_Dairyland Farms Dairy_15982 RD 152_Tulare.PDF,0
tulare_east,livingston,2024AR_Tri Bak Dairy LLC_9045 Ave 368_Tulare.PDF,1
tulare_east,livingston,2024AR_Borba & Sons_13511 Rd 120_Tulare.pdf,1
tulare_east,livingston,2024AR_Mellema Calf Ranch_32210 Rd 92_Tulare.PDF,1
tulare_east,livingston,2024AR_Lawrence Family Farms Dairy_14760 Ave 208_Tulare.PDF,1
tulare_east,livingston,2024AR_De Jong Dairy Farms Inc_13076 Ave 368_Tulare.PDF,0
tulare_east,livingston,2024AR_Mendonsa Family Farms Dairy_12750 Ave 160_Tulare.PDF,0
tulare_east,livingston,2024AR_Borges Dairy_16371 Rd 136_Tulare.pdf,0
tulare_east,livingston,2024AR_Rainimade Dairy_33640 Rd 124_Tulare.PDF,0
tulare_east,livingston,2024AR_Mellema Dairy_9420 Ave 320_Tulare.PDF,1
tulare_east,livingston,2024AR_FM Jersey Dairy_16301 Rd 124_Tulare.PDF,0
tulare_east,livingston,2024AR_Hilarides Dairy_24163 Rd 188_Tulare.PDF,0
tulare_east,livingston,2024AR_Yettem Dairy_37943 Rd 144_Tulare.pdf,0
tulare_east,livingston,2024AR_Tipton Dairy_196 Olive Ave_Tulare.PDF,0
tulare_east,livingston,2024AR_Fernridge Farms_11679 Ave 200_Tulare.PDF,0
tulare_east,livingston,2024AR_Mellema West Dairy_9232 Ave 320_Tulare.PDF,0
tulare_east,livingston,2024AR_FM Ranch #3_1474 Hwy 99_Tulare.PDF,0
tulare_east,livingston,2024AR_Santos Jer-Z Dairy_Tulare.PDF,1
tulare_east,livingston,2024AR_Ed Souza & Son Dairy_15390 Ave 244_Tulare.PDF,0
tulare_east,livingston,2024AR_GTA Dairy_16197 Ave 172_Tulare.PDF,1
tulare_east,livingston,2024AR_Pires Dairy_13464 Ave 152_Tulare.PDF,2
tulare_east,livingston,2024AR_Fern Oak Farms Dairy_17001 Ave 160_Tulare.PDF,1
tulare_east,livingston,2024AR_Middle Ranch Facility_13805 Ave 160_Tulare.PDF,0
tulare_east,dellaville,2024AR_Kampen Ranches Dairy_33689 Rd 108_Tulare.pdf,0
rancho_cordova,cas,22759 S Mercy Springs Rd Los Banos 2024 Dairy AR.pdf,2
rancho_cordova,cas,5672 Whitworth Rd Gustine 2024 Dairy AR.PDF,0
rancho_cordova,cas,11132 Shultz Rd El Nido 2024 Dairy AR.PDF,0
rancho_cordova,cas,1319 S Quinley Ave Merced 2024 Dairy AR.pdf,0
rancho_cordova,cas,"9558 Columbus Ave, Hilmar 2024 Dairy AR.PDF",27
rancho_cordova,cas,9201 Hilmar Rd Turlock 2024 Dairy AR.pdf,2
rancho_cordova,cas,3105 Trindade Rd Atwater 2024 Dairy AR.pdf,0
rancho_cordova,cas,12710 S Wilson Rd Los Banos 2024 Dairy AR.PDF,0
rancho_cordova,cas,22495 W China Camp Rd Los Banos 2024 Dairy AR.PDF,0
rancho_cordova,cas,27890 W Brazo Rd Newman 2024 Dairy AR.PDF,3
rancho_cordova,cas,22484 China Camp Rd Los Banos 2024 Dairy AR.pdf,0
rancho_cordova,cas,870 Kniebes Rd Gustine 2024 Dairy AR.PDF,0
rancho_cordova,cas,"13745 Newport Rd, Turlock 2024 Dairy AR.PDF",0
rancho_cordova,cas,28471 W Hulen Rd Gustine 2024 Dairy AR.PDF,0
rancho_cordova,cas,7618 S Hwy 59 El Nido 2024 Dairy AR.PDF,2
rancho_cordova,cas,"1499 Edminster Rd, Stevinson 2024 Dairy AR.pdf",0
rancho_cordova,cas,"21330 W Second Ave, Stevinson 2024 Dairy AR.PDF",1
rancho_cordova,cas,3701 Langworth Rd Modesto 2024 Dairy AR.PDF,2
rancho_cordova,cas,14651 Carlucci Rd Dos Palos 2024 Dairy AR.PDF,0
rancho_cordova,cas,"3991 Lander Ave, Stevinson 2024 Dairy AR.PDF",0
rancho_cordova,cas,"7689 Washington Rd, Hilmar 2024 Dairy AR.PDF",1
rancho_cordova,cas,11775 S Arbor Way El Nido 2024 Dairy AR.PDF,0
rancho_cordova,cas,13235 S Baker Rd Los Banos 2024 Dairy AR.PDF,0
rancho_cordova,cas,15373 S Flanagan Rd Dos Palos 2024 Poultry AR.PDF,2
rancho_cordova,cas,8350 E Brady Ave Manteca 2024 Dairy AR.pdf,2
rancho_cordova,cas,519 E Stuhr Rd Newman 2024 Dairy AR.pdf,2
rancho_cordova,cas,16489 August Ave Delhi 2024 Dairy AR.PDF,1
rancho_cordova,cas,3874 N Franklin Rd Merced 2024 Dairy AR.PDF,0
rancho_cordova,cas,10268 S Hwy 33 Gustine 2024 Dairy AR.pdf,0
rancho_cordova,cas,931 S Blaker Rd Turlock 2024 Dairy AR.PDF,1
rancho_cordova,cas,"6706 Elaine RD, Turlock 2024 Dairy AR.pdf",2
rancho_cordova,cas,511 Applegate Rd Atwater 2024 Dairy AR.pdf,0
rancho_cordova,cas,5201 Milnes Rd Modesto 2024 Dairy AR.PDF,3
rancho_cordova,cas,10652 Newsome Rd Gustine 2024 Dairy AR.PDF,2
rancho_cordova,cas,29687 Fentem Rd Gustine 2024 Dairy AR.PDF,0
rancho_cordova,cas,15782 Arroya Ave Dos Palos 2024 Dairy AR.PDF,0
rancho_cordova,cas,3130 De Witt Rd Modesto 2024 Dairy AR.PDF,1
rancho_cordova,cas,"13831 East Ave, Turlock 2024 Dairy AR.PDF",0
rancho_cordova,cas,2892 N Gurr Rd Atwater 2024 Dairy AR.pdf,1
rancho_cordova,cas,14903 S Volta Rd Los Banos 2024 Dairy AR.PDF,2
rancho_cordova,cas,"11076 Vincent Rd, Turlock 2024 Dairy AR.PDF",1
rancho_cordova,cas,2031 Washington Rd El Nido 2024 Dairy AR.pdf,0
rancho_cordova,cas,15475 W Henry Miller Rd 2024 Dairy AR.PDF,0
rancho_cordova,cas,"21625 Geer Ave, Hilmar 2024 Dairy AR.pdf",0
rancho_cordova,cas,1257 W Roosevelt Rd El Nido 2024 Dairy AR.pdf,3
rancho_cordova,cas,5245 S Hwy 33 Gustine 2024 Dairy AR.PDF,0
rancho_cordova,cas,26380 W Fahey Rd Gustine 2024 Dairy AR.PDF,0
rancho_cordova,cas,13459 S Turner Island Rd Dos Palos 2024 Dairy AR.PDF,0
rancho_cordova,cas,20967 Paradise Rd Tracy 2024 Dairy AR.pdf,0
rancho_cordova,cas,9207 American Ave Hilmar 2024 Dairy AR.PDF,2
rancho_cordova,cas,5615 Ave 24 Chowchilla 2024 Dairy AR.PDF,0
rancho_cordova,cas,29191 W Husman Rd Gustine 2024 Dairy AR.pdf,2
rancho_cordova,cas,7581 N Merced Ave 2024 Dairy AR.PDF,1
rancho_cordova,cas,4235 Oak Ave Merced 2024 Dairy AR.PDF,0
rancho_cordova,cas,2226 Hull Rd Atwater 2024 Dairy AR.pdf,0
rancho_cordova,cas,4390 N Fox Rd Merced 2024 Dairy AR.PDF,2
rancho_cordova,generic_r5,2331 E Roosevelt Rd El Nido 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,17399 E Avena Rd Escalon 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,19405 E Mariposa Rd Stockton 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,1218 W Keyes Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,2618 E Reilly Rd Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,12121 McKenzie Rd Galt 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,836 W Linwood Ave Crows Landing 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,5454 W Keyes Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,13340 Sargent Ave Galt 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"20777 Riverside Ave, Hilmar 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,28366 Husman Rd Gustine 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,5000 W Keyes Rd Modesto 2024 Dairy AR.pdf,13
rancho_cordova,generic_r5,6052 Trahern Rd Manteca 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,9950 Arno Rd Galt 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,5213 W Grayson Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,3449 Paradise Rd Modesto 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"20326 Johnson Ave, Hilmar 2024 Dairy AR.pdf",14
rancho_cordova,generic_r5,2852 W Turlock Rd Snelling 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,2306 W Fulkerth Rd Crows Landing 2025 Dairy AR.pdf,5
rancho_cordova,generic_r5,1007 S Hart Rd Modesto 2024 Dairy AR.pdf,7
rancho_cordova,generic_r5,12467 Carpenter Rd Crows Landingt 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"24093 W. American Ave, Hilmar 2024 Dairy AR.pdf",1
rancho_cordova,generic_r5,"5600 Clayton Rd, Turlock 2024 Dairy AR.pdf",2
rancho_cordova,generic_r5,6557 Oak Ave Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,12465 Lee Rd Ballico 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,4848 Jackson Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,8988 W Meadow Dr Winton 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"5837 Hultberg RD, Turlock 2024 Dairy AR.pdf",3
rancho_cordova,generic_r5,2655 W Monte Vista Ave Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,5254 Blue Gum Ave Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"3303 S. Washington Rd, Turlock 2024 Dairy AR.pdf",13
rancho_cordova,generic_r5,11100 E Liberty Rd Galt 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,1912 Franklin Rd Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"18254 N. First Ave, Stevinson 2024 Dairy AR.pdf",2
rancho_cordova,generic_r5,13701 S Hwy 59 El Nido 2024 Dairy AR.pdf,5
rancho_cordova,generic_r5,3636 E Monte Vista Rd Ceres 2024 Dairy AR.pdf,8
rancho_cordova,generic_r5,2330 Ladd Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,25381 E Dodds Rd Escalon 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,11601 Simmerhorn Rd Galt 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,18338 E Mariposa Rd Stockton 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,15343 Tim Bell Rd Waterford 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,5851 S Hwy 59 Hwy 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,9436 Griffith Ave Delhi 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,21334 American Ave Hilmar 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6916 County Rd 30 Orland 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"9500 W. Linwood Ave, Turlock 2024 GoatDairy AR.pdf",0
rancho_cordova,generic_r5,12100 Fogarty Rd Oakdale 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"26290 SOuth Union Road, Manteca 2024 Dairy AR.pdf",3
rancho_cordova,generic_r5,20634 S Lammers Rd Tracy 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,11301 W Bradbury Rd Turlock 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"12926 N Vincent Rd, Turlock 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,13080 E Harney Ln Lodi 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,22651 W Williams Rd Hilmar 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6460 Smith Rd Oakdale 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,26230 S Union Rd Manteca 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,12081 S Cherokee Rd Gustine 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,24567 E Lone Tree Rd Escalon 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"7884 Faith Home Rd, Hilmar 2024 Dairy AR.pdf",1
rancho_cordova,generic_r5,25115 Clark Ave Orland 2024 Dairy AR.PDF,0
rancho_cordova,generic_r5,1616 Cornelius Ave Nicolaus 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,28470 W Cottonwood Rd Gustine 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"20271 Johnson Ave, Hilmar 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,17273 W Cotton Gin Rd Los Banos 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,18948 N Thornton Rd Lodi 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,20002 N Thornton Rd Lodi 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,9701 Atwater Jordan Road Atwater 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,18037 S Center Ave Los Banos 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,"7706 Tegner Rd, Hilmar 2024 Dairy AR.pdf",5
rancho_cordova,generic_r5,14478 Cox Ferry Rd Snelling 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,25723 N Elliott Rd Galt 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,28524 S Kasson Rd Tracy 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,6506 Vivian Rd Modesto 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"22338 Short Rd, Hilmar 2024 Dairy AR.pdf",1
rancho_cordova,generic_r5,29744 Cottonwood Rd Gustine 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,23243 N Rond Rd Lodi 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,12021 E Harney Ln Lodi 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6001 W Zeering Rd Ceres 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,16348 S Van Allen Rd 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,1685 S Hart Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6455 California Ave Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"9483 Columbus Ave, Hilmar 2024 Dairy AR.pdf",31
rancho_cordova,generic_r5,27500 W Bunker Rd Gustine 2024 Dairy AR.pdf,9
rancho_cordova,generic_r5,1763 S Hewitt Rd Linden 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,1650 McNamara Rd Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,14842 E Keyes Rd Denair 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,2487 W Turlock Rd Snelling 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,7215 S Prairie Flower Rd Turlock 2024 Dairy AR.pdf,9
rancho_cordova,generic_r5,4890 S Healy Rd Merced 2024 Dairy AR.pdf,9
rancho_cordova,generic_r5,"19051 W Williams Rd, Hilmar 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,3645 W Bradshaw Rd Atwater 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,3493 BVD Ave Merced 2024 Dairy AR.pdf,3
rancho_cordova,generic_r5,17265 Swanson Rd Delhi 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,11098 Boessow Rd Galt 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,8178 Paradise Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,"1008 N. Verduga Rd, Turlock 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,7260 Carpenter Rd Modesto 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,4900 E Dodds Rd Oakdale 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,3307 S Blaker Rd Turlock 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,24197 E Mariposa Rd Escalon 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,4419 S Faith Home Rd Turlock 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,3025 E Sandy Mush Rd Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,28209 Husman Rd Gustine 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,2363 N Howard Rd Livingston 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,10407 W Bradbury Rd Turlock 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,10077 Ave 26 Chowchilla 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,2439 County Rd V Glenn 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,22075 E Lone Tree Rd Escalon 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,7251 Crows Landing Rd Ceres 2024 Dairy AR.pdf,4
rancho_cordova,generic_r5,5070 S Hunt Rd Gustine 2024 Dairy AR.pdf,3
rancho_cordova,generic_r5,3354 W Whitmore Ave Modesto 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"22014 Turner Ave, Hilmar 2024 Dairy AR.pdf",3
rancho_cordova,generic_r5,11923 E Childs Ave L Grand 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,8450 S Hwy 33 Gustine 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,"10119 W. August Rd, Turlock 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,13640 Collier Rd Delhi 2024 Dairy AR.pdf,12
rancho_cordova,generic_r5,6787 E Jahant Rd Acampo 2024 dairy AR.pdf,0
rancho_cordova,generic_r5,"9018 W Linwood Ave, Turlock 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,"20316 Crane Ave, Hilmar 2024 Dairy AR.pdf",9
rancho_cordova,generic_r5,20246 S Lammers Rd Tracy 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6960 Crane Rd Oakdale 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,11375 S Ivy Ave Chowchilla 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,17263 Brennan Ave Escalon 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,937 El Katrina Ln Ceres 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,22116 W Hwy 152 Los Banos 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,15635 S Steingul Rd Esaclon 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6600 S Hwy 59 Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6942 S Central Ave Ceres 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,5020 S Hwy 59 Merced 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,4400 Point Pleasant Rd Elk Grove 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,6100 Hinds Rd Oakdale 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,12997 E Peltier Rd Acampo 2024 Dairy AR.pdf,8
rancho_cordova,generic_r5,"619 S Vincent Rd, Turlock 2024 Dairy AR.pdf",1
rancho_cordova,generic_r5,1439 Albers Rd Modesto 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,"21052 Johnson Ave, Hilmar 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,12712 W Bradbury Rd Turlock 2024 Dairy AR.pdf,1
rancho_cordova,generic_r5,9547 New Hope Rd Galt 2024 Dairy AR.pdf,8
rancho_cordova,generic_r5,10145 Pringle Ave Galt 2024 Dairy AR.pdf,0
rancho_cordova,generic_r5,1500 Fulkerth Rd Crows Landing 2024 Dairy AR.pdf,15
rancho_cordova,generic_r5,1343 Magnolia Ave Patterson 2024 Dairy AR.pdf,2
rancho_cordova,generic_r5,1901 N Hayden Rd Le Grand 2024 Dairy AR.pdf,7
rancho_cordova,generic_r5,"20334 W. Oslo Rd, Hilmar 2024 Dairy AR.pdf",0
rancho_cordova,generic_r5,8255 Maze Blvd Modesto 2024 Dairy AR.pdf,0
