Dairy Name,Dairy Address,Average Milk Cows,Average Dry Cows,Average Bred Heifers,Average Heifers,Average Calves (4-6 mo.),Average Calves (0-3 mo.),Average Other/Unspecified Head,Average Steer,Total Manure Generated (tons),Average Milk Production (lb per cow per day),Total Dry Manure Generated N After Ammonia Losses (lbs),Total Dry Manure Generated N (lbs),Total Dry Manure Generated P (lbs),Total Dry Manure Generated K (lbs),Total Dry Manure Generated Salt (lbs),Total Process Wastewater Generated (gals),Total Process Wastewater Generated N (lbs),Total Process Wastewater Generated P (lbs),Total Process Wastewater Generated K (lbs),Total Process Wastewater Generated Salt (lbs),Applied N Dry Manure (lbs),Applied P Dry Manure (lbs),Applied K Dry Manure (lbs),Applied Salt Dry Manure (lbs),Applied Process Wastewater (gals),Applied Process Wastewater N (lbs),Applied Process Wastewater P (lbs),Applied Process Wastewater K (lbs),Applied Process Wastewater Salt (lbs),Applied to Removed Ratio N,Applied to Removed Ratio P,Applied to Removed Ratio K,Applied to Removed Ratio Salt,Total Exported N (lbs),Total Exported P (lbs),Total Exported K (lbs),Total Exported Salt (lbs),File Name,Average Milk Production (kg per cow),Average Milk Production (L per cow),Reported Annual Milk Production (L),Total Herd Size,Total Applied N (lbs),Total Applied P (lbs),Total Applied K (lbs),Total Applied Salt (lbs),Total Reported N (lbs),Total Reported P (lbs),Total Reported K (lbs),Total Reported Salt (lbs),Unaccounted For N (lbs),Unaccounted For P (lbs),Unaccounted For K (lbs),Unaccounted For Salt (lbs),Total Wastewater Generated (L),Estimated Total Wastewater Generated (L),Wastewater to Reported Milk Ratio,Wastewater to Estimated Milk Ratio,Wastewater Ratio Discrepancy,Calculated Manure Factor,Manure Factor Discrepancy,Nitrogen Discrepancy,USDA Nitrogen % Deviation,UCCE Nitrogen % Deviation,USDA N Estimate (lbs),UCCE N Estimate (lbs),Estimated Annual Milk Production (L),Estimated Wastewater Generation (L),Wastewater to Estimated Milk Ratio,City,Region,Sub-Region,Year,County,State,Zip,Latitude,Longitude,Template,Manure Factor Average,Manure Factor Standard Deviation,Wastewater Ratio Average,Wastewater Ratio Standard Deviation,USDA Nitrogen % Deviation Average,USDA Nitrogen % Deviation Standard Deviation,UCCE Nitrogen % Deviation Average,UCCE Nitrogen % Deviation Standard Deviation,Facility Count,CADDID,address
4-H Calf Ranch,9200 Edison Avenue,0.0,0.0,,0.0,,4500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,33.997307,-117.603382,r8_csv,,,,,,,,,,10004.0,9200 Edison Avenue
American Beef Packers,7777 Schaefer Avenue,0.0,776.0,,21.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3599366.75260928,,,,,,,,,,,8998416.8815232,,,,R8,,2023,,,,34.00437,-117.63346,r8_csv,,,,,,,,,,11558.0,7777 Schaefer Avenue
Art Venegas Dairy - Euclid,13835 Euclid Avenue,90.0,25.0,,60.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,533411.3099872,,,,,,,,,,,1333528.274968,,,,R8,,2023,,,,34.00245,-117.65056,r8_csv,,,,,,,,,,11553.0,13835 Euclid Avenue
Boersma Dairy,4050 Ramona Expressway,872.0,140.0,,140.0,,130.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4694019.52788736,,,,,,,,,,,11735048.8197184,,,,R8,,2023,,,,33.83381,-117.05547,r8_csv,,,,,,,,,,10088.0,4050 Ramona Expressway
Boys Republic Farm,1907 Boys Republic Drive,0.0,77.0,,23.0,,40.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,357153.65973056003,,,,,,,,,,,892884.1493264,,,,R8,,2023,,,,33.99642,-117.72365,r8_csv,,,,,,,,,,11559.0,1907 Boys Republic Drive
Chino Valley Dairy #1,2733 Cottonwood Avenue,1050.0,150.0,,300.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5566031.060736001,,,,,,,,,,,13915077.65184,,,,R8,,2023,,,,33.79071,-117.01701,r8_csv,,,,,,,,,,10818.0,2733 Cottonwood Avenue
Chino Valley Dairy #2,36580 Ramona Expressway,400.0,65.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2156837.0360352,,,,,,,,,,,5392092.5900880005,,,,R8,,2023,,,,33.823518,-117.028852,r8_csv,,,,,,,,,,,36580 Ramona Expressway
Dick Van Dam Dairy,3180 Cottonwood Avenue,1340.0,130.0,,1200.0,,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,2870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6818388.049401601,,,,,,,,,,,17045970.123504,,,,R8,,2023,,,,33.78747,-116.98983,r8_csv,,,,,,,,,,,3180 Cottonwood Avenue
Dyt Dairy,32300 Ramona Expressway,1700.0,290.0,,247.0,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9230334.8423872,,,,,,,,,,,23075837.105968,,,,R8,,2023,,,,33.839874,-117.101097,r8_csv,,,,,,,,,,,32300 Ramona Expressway
El Dorado Dairy #2,13566 Bon View Avenue,400.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1855343.686912,,,,,,,,,,,4638359.21728,,,,R8,,2023,,,,34.007269,-117.636919,r8_csv,,,,,,,,,,10901.0,13566 Bon View Avenue
GH Dairy - Expressway Dairy,35500 Ramona Expressway,549.0,67.0,,115.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2857229.27784448,,,,,,,,,,,7143073.1946112,,,,R8,,2023,,,,33.83402,-117.04594,r8_csv,,,,,,,,,,10950.0,35500 Ramona Expressway
Falloncrest Farms,8300 Pine Avenue,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,33.95891,-117.62346,r8_csv,,,,,,,,,,,8300 Pine Avenue
Frank Souza Dairy - Euclid,16185 Euclid Avenue,0.0,0.0,,0.0,,2200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,33.958315,-117.650534,r8_csv,,,,,,,,,,10299.0,16185 Euclid Avenue
GH Dairy - Hemet,1455 North Cawston Avenue,558.0,100.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3052040.3649702403,,,,,,,,,,,7630100.9124256,,,,R8,,2023,,,,33.77187,-117.01765,r8_csv,,,,,,,,,,10702.0,1455 North Cawston Avenue
GH Dairy #4,8061 Edison Avenue,401.0,141.0,,288.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2513990.6957657603,,,,,,,,,,,6284976.7394144,,,,R8,,2023,,,,33.997681,-117.629148,r8_csv,,,,,,,,,,10497.0,8061 Edison Avenue
GH Dairy #5,8929 Chino Avenue,913.0,161.0,,963.0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4981597.799358721,,,,,,,,,,,12453994.4983968,,,,R8,,2023,,,,34.012341,-117.610376,r8_csv,,,,,,,,,,10835.0,8929 Chino Avenue
GH Dairy #6,7938 Schaefer Avenue,,,,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,34.004938,-117.632081,r8_csv,,,,,,,,,,10709.0,7938 Schaefer Avenue
GH Dairy #7,10573 Edison Avenue,992.0,291.0,,2112.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,3409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5951014.875770241,,,,,,,,,,,14877537.1894256,,,,R8,,2023,,,,33.99722,-117.5732,r8_csv,,,,,,,,,,,10573 Edison Avenue
Gordon Dairy #3,14213 Bon View Avenue,300.0,50.0,,50.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1623425.7260480002,,,,,,,,,,,4058564.31512,,,,R8,,2023,,,,33.99491,-117.63565,r8_csv,,,,,,,,,,10351.0,14213 Bon View Avenue
Gordon Dairy #4,14451 South Bon View Avenue,0.0,0.0,,900.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,33.991243,-117.636781,r8_csv,,,,,,,,,,10638.0,14451 South Bon View Avenue
Gordon Dairy #5,14400 South Grove Avenue,393.0,57.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2087261.647776,,,,,,,,,,,5218154.11944,,,,R8,,2023,,,,33.992338,-117.628078,r8_csv,,,,,,,,,,10455.0,14400 South Grove Avenue
Gordon Dairy #9,13752 Bon View Avenue,0.0,0.0,,1300.0,,0.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,34.003609,-117.636869,r8_csv,,,,,,,,,,,13752 Bon View Avenue
Bryan and Sons LLC (Gordon Hay Inc Dairy #8),13575 Walker Avenue,485.0,90.0,,10.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2667056.5499360003,,,,,,,,,,,6667641.374840001,,,,R8,,2023,,,,34.007437,-117.618783,r8_csv,,,,,,,,,,10896.0,13575 Walker Avenue
El Dorado Dairy #1 (Green Acres Dairy) ,7322 & 7439 Chino Avenue,400.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1855343.686912,,,,,,,,,,,4638359.21728,,,,R8,,2023,,,,34.011594,-117.647009,r8_csv,,,,,,,,,,,7322 & 7439 Chino Avenue
Green Acres Heifer Ranch,7520 Schaefer Avenue,0.0,0.0,,700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,34.004896,-117.640807,r8_csv,,,,,,,,,,10888.0,7520 Schaefer Avenue
Haringa Farms Heifer Ranch,13450 Bon View Avenue,0.0,0.0,,380.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,34.00993,-117.63725,r8_csv,,,,,,,,,,10903.0,13450 Bon View Avenue
Herman De Jong Dairy,31910 Corydon Road,68.0,10.0,,25.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,361792.01894784,,,,,,,,,,,904480.0473696,,,,R8,,2023,,,,33.628543,-117.294932,r8_csv,,,,,,,,,,10375.0,31910 Corydon Road
Hettinga Dairy - San Jacinto,1861 North Warren Road,0.0,0.0,,0.0,,4200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,33.819873,-117.033696,r8_csv,,,,,,,,,,10378.0,1861 North Warren Road
Hettinga Ranch - Lake Mathews,15250 El Sobrante Road,0.0,0.0,,975.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All_r8_2023_r8_csv.csv,,,,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,R8,,2023,,,,33.8556,-117.39068,r8_csv,,,,,,,,,,10379.0,15250 El Sobrante Road
